Mes|comentario
202006|estamos para servirte ernesto
202006|nos complace saberlo ernesto de igual manera quedamos a tus órdene feliz tarde
202006|revisan dicom
202006|cïndïrëlä tëjädä si se revisa dicom
202006|cïndïrëlä tëjädä le envie inbox
202006|cïndïrëlä tëjädä inbox
202006|quiero informacion
202006|sanchez vane imbox
202006|buenas tardes mencionarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes saludos
202006|hola buenas noches con gusto te proporcionamos la información que necesitas por favor envíanos vía inbox tus datos para brindarte mayor detalle de nuestras promociones quedamos a la espera de tu mensaje
202006|sanchez vane inbox
202006|servicio más m el cable se traba y con el internet se cae a cada rato
202006|hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|claro por favor pongan el cable una musica que no nos interesa estamos oyendo para eso pagamos para oír música tampoco vea
202006|hola buenos días te enviamos un inbox
202006|que mal esta el cable de claro uno viendo un programa y a cada rato lo quitan y ponen cumbias y las franjas de colores y duran largos minutos conclusión no se puede ver cable con claro no los contraten
202006|buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|un claro ejemplo de lo que esta pasando
202006|hola buenos días te enviamos un inbox
202006|hola si tienes consulta de tus servicios puedes escribirnos vía inbox estaremos pendientes
202006|cuándo abren las agencias claro
202006|buenas tardes quería pedir ayuda por favor soy docente se volvió a caer el internet desde la madrugada del 2 de junio ya lo reporte y no han hecho nada y si el lunes inician las clases tengo que recibir tareas de los alumnos ya tardaron demasiado
202006|hola melanie durán envíanos mayor detalle de tu consulta por messenger por favor y así brindarte una atención personalizada quedamos a la espera saludos
202006|mejor den un mejor servicio y pongan el superpack ilimitado con los horarios de antes martes viernes y sábado el de 2 00 y jueves y domingo el de 0 99 qué les cuesta solo lo dejan dos pinches días
202006|hola el superpack de navegación ilimitada se brinda en fechas aleatorias no posee una fecha específica de lanzamiento te invitamos a estar atento de nuestros medios para que puedas realizar la compra el día que se encuentre disponible saludos
202006|hola el superpack de navegación ilimitada se brinda en fechas aleatorias no posee una fecha específica de lanzamiento te invitamos a estar atento de nuestros medios para que puedas realizar la compra el día que se encuentre disponible saludos
202006|ya van 3 veces preguntando que sucursales están abiertas
202006|hola buenas lucero es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox o puedes visitar nuestra pagina para conocer los horarios https bit ly 2mbo3uu quedamos a la espera de tus comentarios saludos
202006|y no contestan
202006|disculpen y será que todo el año nos cobrarán loa casi 4dolares de extemporáneo sabiendo que no podemos salir todos los días de la casa y que los resibos vienen después de las fechas de vencidas y que por otra parte hay gente que no está pagando será que uno paga por ellos aver dígame porq ya probé mil veces querer contactarme con ustedes y solo en visto me dejan
202006|hola buenas tardes juan estamos dando seguimiento a tu consulta vía inbox saludos
202006|hola cecibel buen día permítenos verificar lo que reportas envíanos los datos de tu servicio vía inbox estaremos atentos
202006|hola cecibel buen día permítenos verificar lo que reportas envíanos los datos de tu servicio vía inbox estaremos atentos
202006|pero de qme sirve tener 5gb red lte si siempre me pasa q se me detienen a cada rato los videos en 450 ahora peor si trato de en full hd mejor me salgo xq no carga nada deberían tener una mejor señal en todo el territorio ya q a lo mejor en san salvador todo va bien pero en los demás departamentos los toca distinto antes de dar tanta publicidad
202006|hola josue nos gustaría verificar lo que nos comentas por ello te invitamos a que nos escribas en inbox y nos compartas por favor el número de tu servicio y zona en la que presentas los inconvenientes de señal quedamos al pendiente saludos
202006|monica nieto le envie un inbox
202006|hola josue nos gustaría verificar lo que nos comentas por ello te invitamos a que nos escribas en inbox y nos compartas por favor el número de tu servicio y zona en la que presentas los inconvenientes de señal quedamos al pendiente saludos
202006|hola josue nos gustaría verificar lo que nos comentas por ello te invitamos a que nos escribas en inbox y nos compartas por favor el número de tu servicio y zona en la que presentas los inconvenientes de señal quedamos al pendiente saludos
202006|por favor me podrían decir cuáles son las agencias que están abiertas yo necesito saber si la agencia que está en el centro está abierta
202006|buenos dias soy asesora de claro con gusto le ayudo
202006|le enviare un mensaje
202006|alexa ortiz de coreas ok
202006|con gusto hemos respondido a tu inbox con la información solicitada quedamos atentos a tus mensajes saludos
202006|claro el salvador ya me respondieron gracias
202006|estamos para servirte y es un placer quedamos a tus órdenes saludos
202006|de que sirve si cuando se reactive todo se volverá a contaminar el planeta
202006|de que sirve si cuando se reactive todo se volverá a contaminar el planeta
202006|estamos para servirte y es un placer quedamos a tus órdenes saludos
202006|yo he aprovechado y he sembrado varios arboles frutales me gusta reforestar
202006|que sucursales estan abiertas
202006|josue requeno con gusto len envio un mensaje soy asesora de claro
202006|alexa ortiz de coreas podría brindarme esa información a mi también quiero pagar la factura
202006|si con gusto le enviare un mensaje
202006|que bueno por el medio ambiente de esos países pero y en el salvador cómo estan esos niveles
202006|señores de claro el paquete de los canales fox y el de hbo que valen la vez pasada estab pidiendo info pero sus ejecutivos apenas me contestaban y de mala gana
202006|buenas tardes karla con gusto te brindamos la información escríbenos vía inbox para brindarte más detalle estaremos atentos a tus comentarios saludos
202006|hola
202006|vaya señores de claro sus empleados son unos mentirosos ya que ellos habian cerrado los casos diciendo que ya habían reparado ayer se habló nuevamente y eso nos dijeron en atención al cliente vamos por el quinto caso y nada que tenemos que irnos a otras instancias para que hagan algo
202006|buenas tardes eliú queremos revisar lo que nos comentas por favor envíanos un inbox con tus datos para darle seguimiento a tu caso quedamos a la espera de tus comentarios saludos
202006|claro el salvador reporté esta mañana que la línea fija presenta falla por messenger notifique y remiti los detalles a través de un link dejé mi número de contacto y aún no tengo respuesta agradeceré información al respecto
202006|hola buenas tardes juan estamos dando seguimiento a tu consulta vía inbox saludos
202006|buenas tardes mencionarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes saludos
202006|claro el salvador deberian de expandir el servicio de internet en mi comunidad hasta los postes retiraron y ya no volvieron a reesteblecer las lineas ahora seria bueno que vinieran a censar a la gente que quisiera contratar el servicio y pudieran reestablecer ya que su señal de celular no es tan buena por aqui
202006|inter popo
202006|ya dejen de preocuparse que no tienen internet den gracias a dios que tienen vida y que no expongan a los empleados
202006|marina cortez si pero el servicio lo cobran crees tu que es correcto pagar por un servicio que no recibes reflexiona por favor
202006|buenas tardes jaime estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|jaime hernández le mandé inbox con la información
202006|jaime hernández inbox
202006|pesimo servicio
202006|buenas tardes xenia te comentamos que estamos brindando seguimiento a tu consulta por inbox quedamos a tus ordenes saludos
202006|arreglen la señal en los móviles en los celulares
202006|a que numero se marca para consultar el saldo prepago
202006|hola buenas comunicarte que estamos implementando una modalidad para conocer tu consulta y para tener control a tu servicio puedes ingresar acá https bit ly clarosvmenudigital si tienes alguna pregunta no dudes en escribirnos nuevamente saludos
