Mes|comentario
202006|vaya señores de claro sus empleados son unos mentirosos ya que ellos habian cerrado los casos diciendo que ya habían reparado ayer se habló nuevamente y eso nos dijeron en atención al cliente vamos por el quinto caso y nada que tenemos que irnos a otras instancias para que hagan algo
202006|buenos días estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|buenas esta fallando el inter en soyapango y no contesta en call center
202006|hola buenos días edwin alfaro comentarte que estamos brindando seguimiento a tu caso vía inbox saludos
202006|hola buenos días edwin alfaro comentarte que estamos brindando seguimiento a tu caso vía inbox saludos
202006|para cuando me van a responder claro el salvador ya llamé tres veces he mandado 4 mensajes por sus sitios web y he puesto los reclamos por los medios disponibles así estamos desde el domingo de la tormenta esta es hora que no me resuelven
202006|hola diego buenas noches te comentamos que nos encontramos trabajando en el detalle presentado te solicitamos estar al pendiente vía inbox gracias y saludos
202006|hola diego buenas noches te comentamos que nos encontramos trabajando en el detalle presentado te solicitamos estar al pendiente vía inbox gracias y saludos
202006|buenos días humberto estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos
202006|que servicio más malo en tv cable como es posible que les estamos pagando por el servicio de cable y casi todos los canales cierran a la media noche pensé q era algo pasajero pero ya van bastantes dias asi q voy a quitar este servicio deficiente lo mas pronto posible
202006|buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios
202006|buenos días te estamos brindando seguimiento vía inbox quedamos atentos a tus comentarios
202006|que paquete de cable satelital tiene
202006|hola leonardito con gusto le damos seguimiento a tu caso vía inbox quedamos a la espera de tu respuesta saludos
202006|leonardito reyes imbox o whatsapp al 78026963
202006|hola leonardito con gusto le damos seguimiento a tu caso vía inbox quedamos a la espera de tu respuesta saludos
202006|que paquete de cable tienen
202006|hola buenas tardes edwin para ayudarte con los detalles y requisitos de nuestras promociones solicitamos por favor nos puedas enviar un inbox estaremos al pendiente saludos
202006|edwin lopez imbox o whatsapp al 78026963
202006|edwin lopez imbox o whatsapp al 78026963
202006|en satelital pongan esa promoción
202006|hola si estas interesado en nuestras promociones por favor envíanos tus datos vía inbox y con gusto te ampliamos los detalles quedamos a la espera de tus datos saludos
202006|mi señal de cable no funciona ya llevo un mes mande correo y les ha valido mal servicio
202006|hola candelario buenas noches estamos en toda la disposición de ayudarte favor envíanos los datos de tu servicio vía inbox para verificar el caso quedamos atentos a tu repuesta saludos
202006|nefasto nunca responden el tal atencion al cliente eso no sirve
202006|con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos
202006|quiero saber cuando van a abrir las sucursales
202006|hola buenas tardes maría es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|hola argueta buenas noches escríbenos por inbox y con gusto te brindamos mayor detalle de tu consulta saludos
202006|cuanto cobran por la instalación de paquete de wifi y cable
202006|gerardo aguilar imbox o whatsapp al 78026963
202006|mayra de león y inbox
202006|buenos días te hemos enviado un inbox para seguimiento de tu consulta saludos
202006|buenos días te hemos enviado un inbox para seguimiento de tu consulta saludos
202006|buenos días nesecito q me resuelvan lo d la activación del cable porq ayer lo pague pero resulta q sólo me activaron una cajita y la otra
202006|te ayudaremos vía inbox te estamos brindando asistencia personalizada esperamos tus respuestas
202006|brendita hernández buenos días mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox
202006|eliza alvarenga muchas gracias por su atencion pero ya me atendieron y ya me reactivaron la señal d la otra cajita bendiciones
202006|eliza alvarenga perdón necesito ayuda me ayudaria por favor
202006|eliza alvarenga me ayudaria por favor
202006|con gusto caballero inbox
202006|claro el salvador hola necesito señal en mi televisión los de claro
202006|hola buenas noches es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu caso te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|claro el salvador hola buenas noches muchas gracias pero ya solucionaron mi problemita y me atendieron muy bien
202006|buenas noches brendita hernández nos alegra que ya todo se encuentre de forma correcta te agradecemos tus comentarios y tus referencias a nuestro servicio de atención ten por seguro que damos lo mejor de nosotros para que nuestros clientes siempre estén satisfechos cualquier duda o consulta quedamos a la orden
202006|claro el salvador muchas gracias bendiciones
202006|yo estoy si trabajo por lo de la emergencia del covid 19 y me llegan las facturas con intereses apesar que el presidente dijo que no se cobrarían interese aparte que si kieres aser un reclamo te piden pruebas de como te está afectando el covid19 apesar de que están viendo que la mayoría estamos en cuarentena como lo ordenó el presidente
202006|si 0
202006|me interesa mucho adquirir el huawei y9 prime me regalan información por favor
202006|eso es verdad quieren informes eso es injusto siempre afectandonos y más que ni buena señal dan es injusto que cobren hasta casi 4 dólares por mora de factura
202006|hola menjivar garcia con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|claro el salvador ya envíen mis datos y me pedían en qué manera me afectaba el covid19 por eso es el primero comentari
202006|hola buenas noches las disculpas por los inconvenientes le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tus mensajes saludos
202006|claro el salvador es el mismo mensaje donde me pide llenar el formulario y que envíen algo que acá constar de qué manera m está afectando el covid19 y como les repito todo el país está en cuarentebs
202006|claro el salvador es el mismo mensaje donde me pide llenar el formulario y que envíen algo que acá constar de qué manera m está afectando el covid19 y como les repito todo el país está en cuarentebs
202006|claro el salvador
202006|buenas noches un gusto estamos a la espera de tus datos por mensaje privado para el seguimiento de tu caso saludos
202006|claro el salvador me gustaría saber como cancelar el servicio de internet ya que para este 15 de mes ya no tengo pisto
202006|buenos días es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|hola burnos dias tienen tablet
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|abi flores linares para que estés siempre conectado te brindamos internet residencial tigo y servicio de cable para tu hogar solo internet 5 mb 21 99 10 27 99 paquetes tv digital 5 mb 31 99 tv digital 10 mb 37 99 tv satelital tv básico 55 canales 17 69 tv full 65 canales 21 23 costo único de instalación 30 todos los paquetes incluye impuestos requisitos dui y recibo vigente de agua o luz para mayor información sobre costo de conexión y meses de contrato comunicate wilber pérez 76834018
202006|te ayudaremos vía inbox te estamos brindando asistencia personalizada esperamos tus respuestas
202006|tienen el alcatel a1v
202006|hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos
202006|buenos días con gusto ampliaremos la información a tu consulta contactanos por medio de inbox para brindarte una atención personalizada quedamos a tus órdenes saludos
202006|buenos días necesito conversar con alguien para renovar
202006|hola rigo por favor escríbenos vía inbox para poder ayudarte referente a tu renovación quedamos a la espera saludos
202006|claro el salvador a que número puedo marcar para reportar mi línea
202006|xq no esta funcionando
202006|hola buenos días con gusto te podemos brindar asistencia por este medio envíanos tus datos por inbox quedamos al pendiente de tu respuesta
