"Mes","comentario","text_tokens"
202006,"hola buenos tardes en este momento te estamos brindando asistencia por inbox quedamos al pendiente de tu respuesta","hola bueno tardar en este momento te estar brindar asistencia por inbox quedar al pendiente de tu respuesta"
202006,"preocúpense por dar mejor senal a los clientes para que ellos se preocupen en pagarles también","preocúpense por dar mejor senal a el cliente parar que ellos se preocupar en pagarles también"
202006,"hola buenos tardes en este momento te estamos brindando asistencia por inbox quedamos al pendiente de tu respuesta","hola bueno tardar en este momento te estar brindar asistencia por inbox quedar al pendiente de tu respuesta"
202006,"hola ericks con gusto te hemos escrito en inbox para brindarte asistencia saludos","hola ericks con gustar te haber escribir en inbox parar brindarte asistencia saludo"
202006,"llevan meses verificando mi caso y el servicio va de mal en peor pero para cobrar no se tardan ni un dia","llevar mes verificar mi casar y el servicio ir de mal en peor pero parar cobrar no se tardar ni uno dia"
202006,"hola te invitamos a que nos escribas por medio de inbox para brindarte un seguimiento más personalizado feliz noche","hola te invitar a que no escriba por mediar de inbox parar brindarte uno seguimiento más personalizar feliz noche"
202006,"hola chris cruz con mucho gusto te ayudamos envíanos en inbox por favor el número para poder verificar el inconveniente quedamos a la espera saludos","hola chris cruz con mucho gustar te ayudar envíanos en inbox por favor el número parar poder verificar el inconveniente quedar a el esperar saludo"
202006,"hola jorge con el objetivo de ayudarte escríbenos por medio de inbox quedamos a tus órdenes saludos","hola jorge con el objetivar de ayudarte escríbenos por mediar de inbox quedar a tu orden saludo"
202006,"como algo para pagar con mi cuenta bancaria","comer algo parar pagar con mi contar bancario"
202006,"hola peter buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos","hola peter bueno noche le estar dar seguimiento a tu casar por inbox quedar a el esperar de tu respuesta saludo"
202006,"mi señal de cable no tiene señal","mi señal de cable no tener señal"
202006,"hola george buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos","hola george bueno noche le estar dar seguimiento a tu casar por inbox quedar a el esperar de tu respuesta saludo"
202006,"desde ayer no tengo señal i e llamado i no me responden","desde ayer no tener señal i e llamar i no me responder"
202006,"hola george esperamos tu respuesta por medio de inbox para el seguimiento de tu caso saludos","hola george esperar tu respuesta por mediar de inbox parar el seguimiento de tu casar saludo"
202006,"george gonzales ni te van a responder viejo yo tengo 1 semana sin internet y no me dan respuesta","george gonzales ni te ir a responder viejo yo tener 1 semana sin internet y no me dar respuesta"
202006,"buenas noches luis queremos saber mas de tu consulta por favor envía tus datos por inbox quedamos a tus ordenes saludos","bueno noche luis querer saber mas de tu consultar por favor enviar tu dato por inbox quedar a tu ordenar saludo"
202006,"claro el salvador les e escrito toda la semana pasada y mo e recivido respuesta aun lo mismo me dicen","claro el salvador les e escribir todo el semana pasar y mo e recivido respuesta aun el mismo me decir"
202006,"de nuestra parte estamos en la disposición de poder ayudarte por favor escríbenos por medio de inbox con gusto te ayudaremos saludos","de nuestro partir estar en el disposición de poder ayudarte por favor escríbenos por mediar de inbox con gustar te ayudar saludo"
202006,"george gonzales si tienen un servicio satelital por eso es que no tiene señal ya que por la nubosidad no pasa señal de satélite acordemonos que es satelital","george gonzales si tener uno servicio satelital por ese ser que no tener señal ya que por el nubosidad no pasar señal de satélite acordemonos que ser satelital"
202006,"hola buenas noches maydeli daremos seguimiento a tu caso por medio de inbox estaremos al pendiente de tus comentarios saludos","hola bueno noche maydeli dar seguimiento a tu casar por mediar de inbox estar al pendiente de tu comentario saludo"
202006,"hola te invitamos a que nos escribas por medio de inbox para brindarte un seguimiento más personalizado feliz noche","hola te invitar a que no escriba por mediar de inbox parar brindarte uno seguimiento más personalizar feliz noche"
202006,"hola george buenas noches le estamos dando seguimiento a tu caso por inbox quedamos a la espera de tu respuesta saludos","hola george bueno noche le estar dar seguimiento a tu casar por inbox quedar a el esperar de tu respuesta saludo"
202006,"hola george esperamos tu respuesta por medio de inbox para el seguimiento de tu caso saludos","hola george esperar tu respuesta por mediar de inbox parar el seguimiento de tu casar saludo"
202006,"buenas noches rebeca brindamos seguimiento a tu caso por medio de inbox saludos","bueno noche rebeca brindar seguimiento a tu casar por mediar de inbox saludo"
202006,"hola buenas noches rebeca brindamos seguimiento a tu caso por medio de inbox saludos","hola bueno noche rebeca brindar seguimiento a tu casar por mediar de inbox saludo"
202006,"abriran agencias mañana","abriran agencia mañana"
202006,"así o más descarados en la 40ntena tenía abierto","asir o más descarar en el 40ntena tener abrir"
202006,"no se puede terminar de hacer la compra en linea","no se poder terminar de hacer el comprar en linear"
202006,"hola ernesto buenas noches estamos interesados en dar seguimiento a tu caso solicitamos que nos envíes tus datos vía inbox quedamos a la espera de tus mensajes saludos","hola ernesto bueno noche estar interesado en dar seguimiento a tu casar solicitar que no enviar tu dato vía inbox quedar a el esperar de tu mensaje saludo"
202006,"cuando abrirán","cuando abrir"
202006,"buenas noches comentarte que nuestras agencias permanecerán cerradas hasta nuevo aviso mantente pendiente de nuestras publicaciones cualquier consulta puedes escribirnos vía inbox quedamos a tus ordenes saludos","bueno noche comentarte que nuestro agencia permanecer cerrada hasta nuevo avisar mantente pendiente de nuestro publicación cualquiera consultar poder escribirnos vía inbox quedar a tu ordenar saludo"
202006,"y para solicitar traslado de domicilio deberían de hacerlo en línea como lo hacen otras compañías con ésta situación no se puede andar saliendo a cada rato","y parar solicitar trasladar de domiciliar deber de hacerlo en líneo comer el hacer otro compañía con este situación no se poder andar salir a cada rato"
202006,"buenas noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno noche ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"buenas noches señores claro llevo 2 días sin cable satelital supongo que al final del mes en mi factura se verá la compensación de los días no servidos así como yo pago puntual mis facturas que opinan usted señores siget","bueno noche señor claro llevar 2 día sin cable satelital suponer que al final del mes en mi facturar se ver el compensación de el día no servir asir comer yo pagar puntual mi factura que opinar tú señor siget"
202006,"aquí dicen que pueden ayudar","aquí decir que poder ayudar"
202006,"hola buenas noches si estas presentando inconvenientes con nuestros servicios escríbenos por medio de inbox para que podamos ayudarte quedamos a tus órdenes saludos","hola bueno noche si este presentar inconveniente con nuestro servicio escríbenos por mediar de inbox parar que podar ayudarte quedar a tu orden saludo"
202006,"hola buenas noches si estas presentando inconvenientes con nuestros servicios escríbenos por medio de inbox para que podamos ayudarte quedamos a tus órdenes saludos","hola bueno noche si este presentar inconveniente con nuestro servicio escríbenos por mediar de inbox parar que podar ayudarte quedar a tu orden saludo"
202006,"francisco cruz canceley reporte el pago y se lo restablecen inmedito","francisco cruz canceley reportar el pagar y se el restablecer inmedito"
202006,"hola buenas noches comentarte que estamos brindando seguimiento por inbox saludos","hola bueno noche comentarte que estar brindar seguimiento por inbox saludo"
202006,"buenas noches es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos","bueno noche ser uno gustar saludarte si desear más información te invitar a que no escriba por inbox quedar atento saludo"
202006,"hi eso usted","hi ese tú"
202006,"nesecito saber porq si hoy pague el cable porq me sale en el tele q la tarjeta ya expiró y aún no me reactivan la señal del cable","nesecito saber porq si hoy pagar el cable porq me salar en el tele q el tarjeta ya expirar y aun no me reactivar el señal del cable"
202006,"hola con gusto le brindamos seguimiento a tu inconveniente vía inbox saludos","hola con gustar le brindar seguimiento a tu inconveniente vía inbox saludo"
202006,"hola con gusto le brindamos seguimiento a tu inconveniente vía inbox saludos","hola con gustar le brindar seguimiento a tu inconveniente vía inbox saludo"
202006,"claro de chalchuapa estara abiero mañana","claro de chalchuapa estara abiero mañana"
202006,"xf respondan","xf responder"
202006,"soy estudiante y nesecito conprar un teléfono por que se me arruino el que tenia como are si cerraron todo","ser estudiante y nesecito conprar uno teléfono por que se me arruinar el que tenia comer arar si cerrar todo"
